wavelength(ang),flux
5470.560111243,-0.00025027015
5470.6015291509,-0.0002488145
5470.6429470588,-0.0012975626
5470.684364966701,0.0005075682
5470.725782874601,-3.190423e-05
5470.7672007825,0.00031598893
5470.8086186904,-8.744469e-05
5470.8500365983,-0.00033402798
5470.891454506201,0.0007001443
5470.9328724141005,0.0007214524
5470.974290322,-0.0010687596
5471.0157082299,-0.0010581459
5471.0571261378,-0.0005998087
5471.098544045701,0.00025023648
5471.1399619536005,8.046746e-05
5471.1813798615,-0.00033203655
5471.2227977694,-0.0008300554
5471.2642156773,0.00017335264
5471.305633585201,-0.0007721577
5471.3470514931005,-0.00024033473
5471.388469401,-0.0004544619
5471.4298873089,-9.0055655e-05
5471.4713052168,0.0005990595
5471.512723124701,0.00066090754
5471.5541410326005,-0.00011364331
5471.5955589405,-0.0003052567
5471.6369768484,0.0005356881
5471.6783947563,0.0003906186
5471.719812664201,0.00018782585
5471.7612305721,-0.00086239335
5471.80264848,0.0005713865
5471.8440663879,0.0005403731
5471.885484295801,0.0012167864
5471.926902203701,0.00024405602
5471.9683201116,-0.0008725617
5472.0097380195,-0.00049633917
5472.0511559274,-0.0008748784
5472.092573835301,0.00081633154
5472.133991743201,-0.00012703809
5472.1754096511,0.0006140389
5472.216827559,0.00090013765
5472.2582454669,0.00096814346
5472.299663374801,0.0010731786
5472.3410812827005,-0.0005061036
5472.3824991906,-0.00024106752
5472.4239170985,-0.0004314651
5472.4653350064,0.00022308898
5472.506752914301,-9.1999136e-05
5472.5481708222005,0.0018953729
5472.5895887301,0.0009207824
5472.631006638,0.00023232187
5472.6724245459,0.00066457095
5472.713842453801,0.0012505662
5472.7552603617005,-4.40388e-05
5472.7966782696,-0.00019159718
5472.8380961775,0.0013178154
5472.8795140854,0.0011660596
5472.920931993301,0.0009120583
5472.9623499012005,0.00019469405
5473.0037678091,0.00041921454
5473.045185717,-0.0006412397
5473.0866036249,0.00022158596
5473.128021532801,-0.0001164983
5473.1694394407,0.00038334195
5473.2108573486,0.00082095136
5473.2522752565,0.0009915229
5473.2936931644,0.00023610462
5473.335111072301,0.00062349596
5473.3765289802,9.5816446e-05
5473.4179468881,0.00060573133
5473.459364796,0.00042980438
5473.500782703901,0.0011938694
5473.542200611801,0.0005744164
5473.5836185197,0.00019430228
5473.6250364276,0.00094378775
5473.6664543355,0.00011154885
5473.707872243401,-0.00016082084
5473.749290151301,-0.000119758595
5473.7907080592,0.0012714297
5473.8321259671,0.00040610874
5473.873543875,0.00028131844
5473.914961782901,0.0006363733
5473.9563796908005,0.0015822496
5473.9977975987,7.547265e-06
5474.0392155066,0.00027165306
5474.0806334145,0.00061804894
5474.122051322401,0.0010081951
5474.1634692303005,0.0006452804
5474.2048871382,0.0009380627
5474.2463050461,0.00045521357
5474.287722954,-0.0006748508
5474.329140861901,0.0004240225
5474.3705587698005,0.00016529197
5474.4119766777,0.00042966392
5474.4533945856,9.9431214e-05
5474.4948124935,0.0002998195
5474.536230401401,0.001206695
5474.5776483093005,0.0007677459
5474.6190662172,0.0006457788
5474.6604841251,0.00017219983
5474.701902033,0.0003455614
5474.743319940901,0.00023830569
5474.7847378488,0.00060564256
5474.8261557567,0.0003253641
5474.8675736646,-0.0006654057
5474.9089915725,3.833134e-05
5474.950409480401,-0.000633712
5474.9918273883,0.00034066613
5475.0332452962,0.0012296869
5475.0746632041,0.00042462064
5475.116081112001,0.00043432313
5475.157499019901,9.920421e-05
5475.1989169278,0.0009236236
5475.2403348357,0.0017249072
5475.2817527436,0.00059216097
5475.323170651501,0.0006799002
5475.3645885594005,-0.00066436635
5475.4060064673,-0.0006181596
5475.4474243752,-0.000497621
5475.4888422831,0.00071908353
5475.530260191001,0.0007339878
5475.5716780989005,-0.00019975183
5475.6130960068,-0.0004241301
5475.6545139147,-0.0004625425
5475.6959318226,0.0008185585
5475.737349730501,0.0006570786
5475.7787676384005,-0.0007656223
5475.8201855463,0.00012590465
5475.8616034542,-0.00029485585
5475.9030213621,0.00047065323
5475.944439270001,0.00048290336
5475.9858571779005,0.00013142021
5476.0272750858,0.00067515194
5476.0686929937,0.0004159471
5476.1101109016,0.0007644382
5476.151528809501,0.00041563628
5476.1929467174,4.5486768e-06
5476.2343646253,-0.00032676928
5476.2757825332,0.0007007885
5476.3172004411,9.947979e-05
5476.358618349001,-0.00037709673
5476.4000362569,0.0010012113
5476.4414541648,0.00034620453
5476.4828720727,0.0011156326
5476.524289980601,-0.00039601597
5476.565707888501,0.00059989083
5476.6071257964,0.00018837182
5476.6485437043,-0.0005536215
5476.6899616122,-7.3133706e-05
5476.731379520101,0.00081102946
5476.772797428001,-0.00030321165
5476.8142153359,-0.00032388707
5476.8556332438,0.0008729999
5476.8970511517,0.0009163956
5476.938469059601,7.143783e-05
5476.9798869675005,-6.14769e-05
5477.0213048754,-0.0010296534
5477.0627227833,-7.125688e-05
5477.1041406912,-0.0004756146
5477.145558599101,0.0010378171
5477.1869765070005,-5.4644148e-05
5477.2283944149,0.00077484123
5477.2698123228,0.0007875609
5477.3112302307,0.0009963183
5477.352648138601,0.00061835384
5477.3940660465005,1.0840152e-05
5477.4354839544,0.0004105256
5477.4769018623,0.0007197985
5477.5183197702,1.1439634e-05
5477.559737678101,-0.0003910043
5477.6011555860005,0.00048275167
5477.6425734939,8.686824e-06
5477.6839914018,0.00037786347
5477.7254093097,-0.0011411317
5477.766827217601,-0.00062433915
5477.8082451255,0.00075668015
5477.8496630334,0.0006736227
5477.8910809413,0.0005579491
5477.9324988492,-0.0002603573
5477.973916757101,0.00076230604
5478.015334665,-5.50896e-05
5478.0567525729,0.00036406043
5478.0981704808,0.00020848551
5478.139588388701,2.063049e-05
5478.181006296601,0.0006550858
5478.2224242045,0.0008618163
5478.2638421124,0.0011767913
5478.3052600203,-0.00011389452
5478.346677928201,-0.0001044651
5478.388095836101,0.0004785654
5478.429513744,-0.00054002105
5478.4709316519,0.0003998756
5478.5123495598,0.0003449544
5478.553767467701,0.00043940768
5478.5951853756005,0.0012192436
5478.6366032835,0.0010316478
5478.6780211914,0.00067748415
5478.7194390993,0.00010133193
5478.760857007201,0.00044969958
5478.8022749151005,0.0007496076
5478.843692823,-5.704485e-05
5478.8851107309,0.00044138797
5478.9265286388,0.00022450145
5478.967946546701,0.00064086006
5479.0093644546005,1.5525888e-05
5479.0507823625,0.00037834194
5479.0922002704,0.00051942916
5479.1336181783,0.00039626032
5479.175036086201,1.9066618e-05
5479.2164539941,8.802527e-05
5479.257871902,-2.3094934e-05
5479.2992898099,0.0007311535
5479.3407077178,0.00043312393
5479.382125625701,0.00022750693
5479.4235435336,-0.00060448656
5479.4649614415,-0.00014476845
5479.5063793494,0.0006265019
5479.547797257301,0.00030480075
5479.589215165201,0.00026696292
5479.6306330731,0.0002250921
5479.672050981,0.00033911652
5479.7134688889,0.0001774879
5479.754886796801,-3.199545e-05
5479.796304704701,0.00010175219
5479.8377226126,5.7565274e-05
5479.8791405205,0.00055796775
5479.9205584284,9.574596e-05
5479.961976336301,0.0002495837
5480.0033942442005,0.00017732871
5480.0448121521,0.00028390184
5480.08623006,-0.000121421304
5480.1276479679,0.00016987024
5480.169065875801,-0.00032431097
5480.2104837837005,-0.000121400364
5480.2519016916,0.00018241635
5480.2933195995,0.00015471365
5480.3347375074,-0.000362885
5480.376155415301,-0.00055107
5480.4175733232005,-4.7789723e-05
5480.4589912311,0.00034726204
5480.500409139,0.0001769893
5480.5418270469,-0.0002916162
5480.583244954801,-0.00012830117
5480.6246628627005,-0.00035129784
5480.6660807706,0.00022413734
5480.7074986785,-0.0001956237
5480.7489165864,-2.9944897e-05
5480.790334494301,0.0003505013
5480.8317524022,0.00084884453
5480.8731703101,7.193992e-05
5480.914588218,0.0001703506
5480.9560061259,0.00043994802
5480.997424033801,0.0004313498
5481.0388419417,0.0009848794
5481.0802598496,0.00015125747
5481.1216777575,9.454822e-05
5481.163095665401,-0.00074138166
5481.204513573301,0.0005020255
5481.2459314812,-0.00015930568
5481.2873493891,0.00058119354
5481.328767297,-0.00027802974
5481.370185204901,0.0010234709
5481.411603112801,0.00030269055
5481.4530210207,0.0002919665
5481.4944389286,0.00068811263
5481.5358568365,0.00075719284
5481.577274744401,0.00018473384
5481.6186926523005,0.0004266347
5481.6601105602,0.0005863292
5481.7015284681,-0.0004076633
5481.742946376,-0.0003979662
5481.784364283901,-0.00010548482
5481.8257821918005,0.0010132155
5481.8672000997,3.0379759e-05
5481.9086180076,0.0003754693
5481.9500359155,0.0007445264
5481.991453823401,0.0009645611
5482.0328717313005,0.0004482414
5482.0742896392,0.00066319754
5482.1157075471,0.0008747727
5482.157125455,0.00035963897
5482.198543362901,0.00043910235
5482.2399612708,-0.00017832585
5482.2813791787,0.00022265672
5482.3227970866,0.0003428477
5482.3642149945,0.0007214834
5482.405632902401,0.0002625597
5482.4470508103,-3.749635e-05
5482.4884687182,-5.7283833e-06
5482.5298866261,0.00027393308
5482.571304534,0.00016628683
5482.612722441901,0.00035600518
5482.6541403498,0.00040291302
5482.6955582577,0.00022704418
5482.7369761656,0.0007520458
5482.778394073501,0.00048012836
5482.819811981401,0.00072474877
5482.8612298893,0.0003859725
5482.9026477972,0.00027129945
5482.9440657051,0.00039573028
5482.985483613001,-9.90183e-05
5483.0269015209005,0.00021030901
5483.0683194288,-0.00018015625
5483.1097373367,0.00018595361
5483.1511552446,0.00046975998
5483.192573152501,0.00040633525
5483.2339910604005,0.0010416941
5483.2754089683,0.0010911834
5483.3168268762,0.00016842557
5483.3582447841,0.0054738433
5483.399662692001,0.0010211196
5483.4410805999005,0.00088177575
5483.4824985078,0.00024885152
5483.5239164157,0.00047579757
5483.5653343236,0.00019676215
5483.606752231501,0.0005623798
5483.6481701394005,0.0012193278
5483.6895880473,0.0010765023
5483.7310059552,0.00015432146
5483.7724238631,0.00072506076
5483.813841771001,0.00075305975
5483.8552596789,0.00043060543
5483.8966775868,0.0011995174
5483.9380954947,0.042690184
5483.9795134026,0.0013709274
5484.020931310501,0.0007134592
5484.0623492184,0.0012908006
5484.1037671263,0.0007285526
5484.1451850342,0.0005838941
5484.186602942101,0.0011041599
5484.228020850001,0.0010358527
5484.2694387579,0.002015799
5484.3108566658,0.00035206042
5484.3522745737,0.00052837096
5484.393692481601,0.00087689335
5484.435110389501,0.0007308015
5484.4765282974,-0.00050932803
5484.5179462053,0.00030131344
5484.5593641132,0.00039678713
5484.600782021101,0.00068500655
5484.6421999290005,0.001368603
5484.6836178369,0.001119587
5484.7250357448,0.0017367912
5484.7664536527,0.000463989
5484.807871560601,0.0009881051
5484.8492894685005,0.0014133339
5484.8907073764,0.009688205
5484.9321252843,0.0012419187
5484.9735431922,0.0010770973
5485.014961100101,2.6621365e-06
5485.0563790080005,0.0014888833
5485.0977969159,0.0019021765
5485.1392148238,0.00094711233
5485.1806327317,-0.00016511911
5485.222050639601,0.00067645434
5485.2634685475,0.00070525904
5485.3048864554,0.003674169
5485.3463043633,0.00043213947
5485.3877222712,0.00016310124
5485.429140179101,0.0012833085
5485.470558087,0.0014390222
5485.5119759949,0.0011701552
5485.5533939028,0.0013116596
5485.594811810701,0.0016493892
5485.636229718601,0.0024748873
5485.6776476265,0.001578503
5485.7190655344,0.0003626586
5485.7604834423,0.00087236136
5485.801901350201,0.0015105964
5485.843319258101,0.00016308433
5485.884737166,0.0009005604
5485.9261550739,0.0006775658
5485.9675729818,0.0010724148
5486.008990889701,0.0029675434
5486.0504087976005,0.0012794001
5486.0918267055,0.0015238173
5486.1332446134,-2.3010349e-05
5486.1746625213,0.00057056086
5486.216080429201,0.05716406
5486.2574983371005,0.011199397
5486.298916245,0.00058587146
5486.3403341529,0.00050105783
5486.3817520608,0.0013122174
5486.423169968701,0.002524999
5486.4645878766005,0.0025885724
5486.5060057845,-0.00010842997
5486.5474236924,-0.0001697455
5486.5888416003,0.00097123894
5486.630259508201,0.0020489248
5486.6716774161005,0.0014692968
5486.713095324,1.7372391e-05
5486.7545132319,0.0022167463
5486.7959311398,0.00026598322
5486.837349047701,0.0018853369
5486.8787669556,0.0016739953
5486.9201848635,0.0028965347
5486.9616027714,0.0042106677
5487.0030206793,0.0008150702
5487.044438587201,0.0019549693
5487.0858564951,0.0007963226
5487.127274403,0.00327056
5487.1686923109,0.032021843
5487.210110218801,0.017852059
5487.251528126701,0.0028672009
5487.2929460346,0.0018221643
5487.3343639425,0.0037897055
5487.3757818504,0.0023738763
5487.417199758301,0.037649885
5487.458617666201,0.004060222
5487.5000355741,0.003377575
5487.541453482,0.0032294046
5487.5828713899,0.002945311
5487.624289297801,0.0017565924
5487.6657072057005,0.0007836859
5487.7071251136,0.023298103
5487.7485430215,0.00051885174
5487.7899609294,0.00074173545
5487.831378837301,0.00035977823
5487.8727967452005,0.00025115753
5487.9142146531,0.001661288
5487.955632561,0.0020016003
5487.9970504689,0.0021065965
5488.038468376801,0.0007240286
5488.0798862847005,0.0012580779
5488.1213041926,0.0013277082
5488.1627221005,0.0027726684
5488.2041400084,0.0019117626
5488.245557916301,0.0040950454
5488.2869758242,0.0029283534
5488.3283937321,0.0011365071
5488.36981164,0.0030669817
5488.4112295479,0.0011063892
5488.452647455801,0.0015305594
5488.4940653637,0.0003392885
5488.5354832716,0.00012327923
5488.5769011795,0.0018474362
5488.6183190874,0.00060728146
5488.659736995301,0.001796379
5488.7011549032,0.0005526207
5488.7425728111,0.00030101422
5488.783990719,0.0011593177
5488.825408626901,0.002252357
5488.866826534801,0.0006275008
5488.9082444427,0.0011836382
5488.9496623506,0.001141147
5488.9910802585,0.00051344343
5489.032498166401,0.00036902537
5489.0739160743005,0.0010760851
5489.1153339822,0.009570054
5489.1567518901,0.0012214184
5489.198169798,0.002576911
5489.239587705901,0.0005391963
5489.2810056138005,0.0014644478
5489.3224235217,0.0017679298
5489.3638414296,0.00030583638
5489.4052593375,0.0007276557
5489.446677245401,0.00085706776
5489.4880951533005,0.000863284
5489.5295130612,0.0017409535
5489.5709309691,0.00056614884
5489.612348877,0.0026085316
5489.653766784901,0.00086829095
5489.6951846928005,0.001803913
5489.7366026007,0.0018725309
5489.7780205086,0.0011865895
5489.8194384165,0.0022978713
5489.860856324401,0.0019038783
5489.9022742323,0.00067581044
5489.9436921402,0.000629147
5489.9851100481,0.0005714025
5490.026527956,0.001771028
5490.067945863901,0.0016076381
5490.1093637718,-7.540181e-07
5490.1507816797,0.00054389413
5490.1921995876,0.0014178001
5490.233617495501,0.014263499
5490.275035403401,0.0016366666
5490.3164533113,0.0025957283
5490.3578712192,0.0047144485
5490.3992891271,0.0009925144
5490.440707035001,0.0018536878
5490.482124942901,0.001941125
5490.5235428508,0.0004545345
5490.5649607587,0.0026472283
5490.6063786666,0.0013256756
5490.647796574501,0.0006355483
5490.6892144824005,0.00041553334
5490.7306323903,0.00040981127
5490.7720502982,0.0029950768
5490.8134682061,0.0029604891
5490.854886114001,0.0030995163
5490.8963040219005,0.0019409717
5490.9377219298,0.005044969
5490.9791398377,0.0019006052
5491.0205577456,0.003091857
5491.061975653501,0.00185704
5491.1033935614005,0.00227054
5491.1448114693,0.0047997558
5491.1862293772,0.0019060356
5491.2276472851,0.0007081369
5491.269065193001,0.0008288627
5491.3104831009005,0.00036061122
5491.3519010088,0.0005155716
5491.3933189167,0.007864429
5491.4347368246,0.00052738393
5491.476154732501,0.005058053
5491.5175726404,0.0025764124
5491.5589905483,0.0002280526
5491.6004084562,0.0027578233
5491.641826364101,0.0012401051
5491.683244272001,0.00031988102
5491.7246621799,0.00036631478
5491.7660800878,0.0010379907
5491.8074979957,0.0065802266
5491.848915903601,0.0017533106
5491.890333811501,0.0029397684
5491.9317517194,0.0024089327
5491.9731696273,0.0005962232
5492.0145875352,0.0003749563
5492.056005443101,0.0039233062
5492.0974233510005,0.0018276176
5492.1388412589,0.00054802606
5492.1802591668,0.0007913607
5492.2216770747,0.0018096908
5492.263094982601,0.0020201672
5492.3045128905005,0.0030017216
5492.3459307984,0.0012383439
5492.3873487063,0.0011056035
5492.4287666142,0.001077733
5492.470184522101,0.0005009871
5492.5116024300005,0.0015246394
5492.5530203379,0.002238774
5492.5944382458,0.0035757846
5492.6358561537,0.00066181325
5492.677274061601,0.00043546688
5492.7186919695005,0.001544234
5492.7601098774,0.0013196068
5492.8015277853,0.00015704324
5492.8429456932,0.0049779275
5492.884363601101,0.0021659832
5492.925781509,0.0011849307
5492.9671994169,0.0018107682
5493.0086173248,0.000833591
5493.0500352327,0.0005765986
5493.091453140601,0.0007017033
5493.1328710485,0.00026729575
5493.1742889564,0.0005818852
5493.2157068643,0.0021324658
5493.257124772201,0.0028416933
5493.298542680101,0.002328398
5493.339960588,0.0018891456
5493.3813784959,0.000552962
5493.4227964038,0.0011611498
5493.464214311701,0.00020144499
5493.505632219601,0.0003363707
5493.5470501275,0.0010109246
5493.5884680354,6.21628e-05
5493.6298859433,0.001984131
5493.671303851201,0.0024961887
5493.7127217591005,0.0005857546
5493.754139667,0.0013968067
5493.7955575749,0.0018348722
5493.8369754828,0.0032868937
5493.878393390701,0.0031707545
5493.9198112986005,0.0005728915
5493.9612292065,0.0005837181
5494.0026471144,0.00287149
5494.0440650223,0.000752293
5494.085482930201,0.0008289653
5494.1269008381005,0.0005127785
5494.168318746,0.0002633487
5494.2097366539,0.0008005291
5494.2511545618,0.0008290142
5494.292572469701,0.0002344233
5494.3339903776005,0.00041534106
5494.3754082855,0.00027108347
5494.4168261934,0.0016112021
5494.4582441013,0.0015066811
5494.499662009201,0.00022203686
5494.5410799171,0.0007490168
5494.582497825,0.005070447
5494.6239157329,0.00041114265
5494.6653336408,0.0006215209
5494.706751548701,0.0024301314
5494.7481694566,0.0041811317
5494.7895873645,0.0009219387
5494.8310052724,0.0003781459
5494.872423180301,0.0012290203
5494.913841088201,0.002071566
5494.9552589961,0.0013770532
5494.996676904,0.0005279153
5495.0380948119,0.0004948675
5495.079512719801,0.00040376338
5495.120930627701,0.0009021391
5495.1623485356,0.0011686627
5495.2037664435,0.000721943
5495.2451843514,0.002534241
5495.286602259301,0.0007166977
5495.3280201672005,4.491382e-05
5495.3694380751,0.00020998748
5495.410855983,0.0009225692
5495.4522738909,0.00122958
5495.493691798801,0.00010776814
5495.5351097067005,0.0035063315
5495.5765276146,0.0004011287
5495.6179455225,0.0003938549
5495.6593634304,0.00061223743
5495.700781338301,0.00069329975
5495.7421992462005,0.0028754633
5495.7836171541,0.000387054
5495.825035062,0.00025741168
5495.8664529699,0.00064515695
5495.907870877801,0.00040904802
5495.9492887857,0.002169848
5495.9907066936,0.0020981303
5496.0321246015,0.0032666696
5496.0735425094,-4.2577794e-05
5496.114960417301,0.001008828
5496.1563783252,0.006431721
5496.1977962331,0.001690934
5496.239214141,0.001870323
5496.280632048901,0.00089548907
5496.322049956801,0.0010455042
5496.3634678647,-9.949718e-06
5496.4048857726,0.00033485048
5496.4463036805,0.00041632622
5496.487721588401,0.0020611056
5496.529139496301,0.0031017547
5496.5705574042,0.0025402955
5496.6119753121,-0.00040629023
5496.65339322,0.0005450518
5496.694811127901,0.0014133154
5496.7362290358005,0.002501604
5496.7776469437,0.0001456617
5496.8190648516,0.00035264925
5496.8604827595,0.0005072672
5496.901900667401,0.0003354704
5496.9433185753005,0.00033744914
5496.9847364832,0.000317471
5497.0261543911,0.00063860376
5497.067572299,0.0010062068
5497.108990206901,0.0012691738
5497.1504081148005,0.00047052914
5497.1918260227,-3.030344e-05
5497.2332439306,0.001681689
5497.2746618385,0.0016856943
5497.316079746401,0.0010906392
5497.3574976543005,0.0004817168
5497.3989155622,0.001003025
5497.4403334701,0.000980919
5497.481751378,0.00020712214
5497.523169285901,0.00024942678
5497.5645871938,0.0013485603
5497.6060051017,0.0016209807
5497.6474230096,0.0015481741
5497.688840917501,0.0035218608
5497.730258825401,0.00048280953
5497.7716767333,0.001098059
5497.8130946412,0.0015778695
